5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5270|3.53|2.19|1.74|1.59|3.02|3.89|3.51
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
5271|1.05|0.88|0.91|1.12|1.34|1.07|1.22
