2012-10-07 02:24:40.381+00,14,10995116277782
2012-07-08 15:27:12.264+00,14,24189255811081
2012-11-26 06:45:21.004+00,14,26388279066668
2011-11-08 06:05:10.543+00,16,2199023255594
2012-06-14 12:43:25.817+00,16,26388279066655
2012-09-22 23:53:26.452+00,16,28587302322180
2012-06-30 00:45:34.905+00,16,28587302322204
2011-06-24 09:40:20.246+00,32,2199023255594
2012-08-18 11:04:48.36+00,32,13194139533352
2012-11-12 10:57:04.309+00,32,17592186044461
2012-02-09 19:13:18.46+00,32,26388279066658
2011-07-22 10:01:10.594+00,2199023255557,8796093022237
2012-02-17 03:42:47.972+00,2199023255557,13194139533355
2012-02-18 11:32:38.635+00,2199023255557,24189255811081
2012-04-27 13:44:56.674+00,2199023255573,13194139533355
2012-05-18 02:59:14.966+00,2199023255573,24189255811081
2011-09-04 11:10:42.355+00,2199023255594,8796093022244
2011-03-12 16:29:37.727+00,2199023255594,10995116277761
2011-12-29 19:29:30.153+00,2199023255594,13194139533342
2012-01-18 00:40:06.36+00,2199023255594,13194139533352
2011-11-14 06:39:00.949+00,2199023255594,15393162788877
2012-07-08 23:38:19.049+00,2199023255594,17592186044461
2012-04-12 05:56:51.362+00,2199023255594,24189255811081
2012-01-16 09:49:13.002+00,2199023255594,26388279066658
2012-06-21 12:46:04.882+00,2199023255594,26388279066668
2012-09-08 23:48:13.698+00,2199023255594,28587302322180
2012-06-05 11:39:11.423+00,2199023255594,28587302322196
2012-08-19 07:19:21.283+00,2199023255594,30786325577740
2012-11-12 16:11:24.281+00,2199023255594,35184372088850
2012-07-17 10:48:23.945+00,6597069766702,26388279066658
2012-10-14 02:25:31.734+00,8796093022237,24189255811081
2012-10-27 09:22:16.96+00,8796093022237,24189255811109
2012-01-21 23:40:05.916+00,8796093022244,13194139533355
2011-12-05 23:59:34.277+00,8796093022249,10995116277782
2011-08-04 05:55:19.719+00,8796093022249,13194139533355
2011-11-16 22:05:50.113+00,8796093022249,19791209299968
2012-01-08 22:23:30.207+00,8796093022249,24189255811081
2012-01-18 11:01:58.932+00,8796093022249,26388279066658
2011-11-20 16:10:30.92+00,10995116277761,13194139533352
2012-02-28 22:34:25.137+00,10995116277761,17592186044443
2012-10-02 23:02:45.598+00,10995116277761,26388279066655
2012-07-13 16:58:31.938+00,10995116277761,26388279066658
2012-11-24 05:37:03.286+00,10995116277782,26388279066641
2012-02-18 07:16:44.688+00,10995116277782,26388279066658
2012-07-18 11:25:19.221+00,10995116277782,28587302322180
2012-08-26 02:45:37.111+00,10995116277782,28587302322204
2012-11-13 23:49:42.746+00,10995116277782,35184372088856
2012-10-31 00:05:52.533+00,13194139533342,24189255811081
2012-10-06 03:30:05.935+00,13194139533352,19791209299987
2012-05-27 04:49:18.731+00,13194139533352,26388279066641
2012-11-07 07:13:50.03+00,13194139533352,26388279066658
2012-07-20 21:51:18.16+00,13194139533352,28587302322180
2012-07-14 12:38:41.12+00,13194139533352,28587302322196
2012-05-14 08:43:33.791+00,13194139533352,28587302322204
2012-11-19 13:19:36.39+00,13194139533352,35184372088850
2012-02-03 18:36:55.877+00,13194139533355,24189255811081
2012-08-10 05:16:39.075+00,13194139533355,32985348833329
2012-04-18 23:46:45.284+00,17592186044443,28587302322180
2012-10-17 21:32:52.428+00,17592186044461,26388279066658
2012-10-19 19:39:55.914+00,19791209299968,24189255811081
2012-05-02 18:06:54.001+00,21990232555527,24189255811081
2012-05-24 03:59:37.46+00,24189255811081,24189255811109
2012-06-10 23:32:52.722+00,24189255811081,26388279066658
2012-07-01 15:09:52.719+00,24189255811081,26388279066668
2012-07-19 20:47:21.535+00,24189255811081,28587302322180
2012-08-03 22:36:12.077+00,24189255811081,28587302322196
2012-10-14 07:46:49.5+00,24189255811081,35184372088834
2012-08-18 14:57:14.51+00,26388279066632,28587302322204
2012-05-07 00:03:00.793+00,26388279066641,28587302322180
2012-11-24 12:04:01.939+00,26388279066641,28587302322204
2012-10-03 09:51:00.147+00,26388279066655,28587302322180
2012-06-20 07:36:30.767+00,26388279066658,28587302322196
2012-06-26 20:31:07.084+00,26388279066658,30786325577740
2012-11-18 10:17:42.978+00,26388279066658,35184372088850
2012-11-22 02:40:32.901+00,26388279066658,35184372088856
2012-04-25 16:34:19.949+00,26388279066668,28587302322180
2012-10-29 13:35:23.101+00,26388279066668,28587302322204
2012-08-23 12:27:40.596+00,28587302322180,28587302322204
2012-08-01 11:03:28.5+00,28587302322180,28587302322223
2012-08-27 18:50:03.662+00,28587302322180,30786325577731
2012-11-15 12:05:28.671+00,28587302322180,32985348833329
2012-11-13 20:01:51.834+00,28587302322191,35184372088856
2012-11-09 11:46:37.065+00,28587302322204,35184372088850
