2011-07-28 10:54:23.934+00,618475290624,139
2011-07-28 10:54:23.934+00,618475290624,781
2011-07-28 10:54:23.934+00,618475290624,7517
2011-07-28 10:54:23.934+00,618475290624,10712
2010-11-22 07:55:41.755+00,343597383683,59
2010-11-22 07:55:41.755+00,343597383683,1093
2010-11-22 07:55:41.755+00,343597383683,5059
2010-11-22 07:55:41.755+00,343597383683,6435
2010-11-22 07:55:41.755+00,343597383683,10256
2010-12-31 09:20:34.824+00,343597383684,1933
2010-12-31 09:20:34.824+00,343597383684,2095
2010-12-31 09:20:34.824+00,343597383684,5180
2010-12-31 09:20:34.824+00,343597383684,11893
2010-12-31 09:20:34.824+00,343597383684,15257
2010-02-24 06:54:12.494+00,371,975
2010-02-24 06:54:12.494+00,371,1747
2010-02-24 06:54:12.494+00,371,9223
2010-02-24 06:54:12.494+00,371,12408
2010-02-24 06:54:12.494+00,371,13768
2010-11-24 20:02:26.755+00,343597384059,1093
2010-11-24 20:02:26.755+00,343597384059,2860
2010-11-24 20:02:26.755+00,343597384059,2924
2010-11-24 20:02:26.755+00,343597384059,7860
2011-09-14 03:00:43.728+00,687194767755,283
2011-10-07 01:05:24.735+00,687194767763,540
2011-10-07 01:05:24.735+00,687194767763,810
2011-10-07 01:05:24.735+00,687194767763,2110
2011-10-07 01:05:24.735+00,687194767763,5163
2010-11-22 14:29:35.701+00,343597384099,413
2010-11-22 14:29:35.701+00,343597384099,780
2010-11-22 14:29:35.701+00,343597384099,5090
2010-11-22 14:29:35.701+00,343597384099,11459
2010-11-22 14:29:35.701+00,343597384099,12420
2010-04-28 16:28:03.379+00,68719477171,1502
2010-04-28 16:28:03.379+00,68719477171,2973
2010-04-28 16:28:03.379+00,68719477171,5106
2010-04-28 16:28:03.379+00,68719477171,5159
2010-04-28 16:28:03.379+00,68719477171,6433
2010-04-28 16:28:03.379+00,68719477171,12295
2010-04-28 16:28:03.379+00,68719477171,14098
2011-10-07 07:46:39.735+00,687194767811,540
2011-10-07 07:46:39.735+00,687194767811,1670
2011-10-07 07:46:39.735+00,687194767811,4975
2011-10-07 07:46:39.735+00,687194767811,5167
2011-10-07 07:46:39.735+00,687194767811,7555
2011-10-07 07:46:39.735+00,687194767811,9034
2011-01-05 06:32:30.452+00,412316860883,1154
2011-01-05 06:32:30.452+00,412316860883,1930
2011-01-05 06:32:30.452+00,412316860883,3077
2011-01-05 06:32:30.452+00,412316860883,5229
2011-01-05 06:32:30.452+00,412316860883,8882
2012-08-31 23:59:27.515+00,1030792151881,458
2012-08-31 23:59:27.515+00,1030792151881,2788
2012-08-31 23:59:27.515+00,1030792151881,2953
2012-08-31 23:59:27.515+00,1030792151881,2969
2012-08-31 23:59:27.515+00,1030792151881,5170
2012-06-05 15:37:22.626+00,962072675162,458
2012-10-05 12:41:26.656+00,1099511628651,458
2010-11-17 07:25:04.453+00,343597385481,6
2011-03-27 09:02:51.74+00,481036339210,1860
2011-03-27 09:02:51.74+00,481036339210,2027
2011-03-27 09:02:51.74+00,481036339210,6298
2011-03-27 09:02:51.74+00,481036339210,9930
2011-03-27 09:02:51.74+00,481036339210,14429
2011-03-29 21:13:33.195+00,481036339222,470
2011-03-29 21:13:33.195+00,481036339222,798
2011-03-29 21:13:33.195+00,481036339222,1676
2011-03-29 21:13:33.195+00,481036339222,11388
2012-06-09 05:30:28.779+00,962072676387,470
2012-06-09 05:30:28.779+00,962072676387,2044
2012-06-09 05:30:28.779+00,962072676387,2805
2012-06-09 05:30:28.779+00,962072676387,7522
2011-04-23 03:56:48.576+00,481036339251,470
2011-04-23 03:56:48.576+00,481036339251,2044
2011-04-23 03:56:48.576+00,481036339251,4844
2011-12-02 05:24:44.623+00,755914246211,470
2011-12-02 05:24:44.623+00,755914246211,1031
2011-12-02 05:24:44.623+00,755914246211,1764
2011-12-02 05:24:44.623+00,755914246211,2994
2011-10-16 20:58:38.955+00,687194769491,1410
2011-10-16 20:58:38.955+00,687194769491,2845
2011-10-16 20:58:38.955+00,687194769491,4844
2011-10-16 20:58:38.955+00,687194769491,9219
2011-10-16 20:58:38.955+00,687194769491,12000
2011-10-16 20:58:38.955+00,687194769491,13039
2012-04-28 14:22:11.545+00,893353199702,139
2012-04-28 14:22:11.545+00,893353199702,295
2012-04-28 14:22:11.545+00,893353199702,781
2012-04-28 14:22:11.545+00,893353199702,1179
2012-04-28 14:22:11.545+00,893353199702,3024
2012-04-28 14:22:11.545+00,893353199702,5132
2012-04-28 14:22:11.545+00,893353199702,13818
2011-08-14 23:45:42.818+00,618475292763,139
2011-08-14 23:45:42.818+00,618475292763,2778
2011-08-14 23:45:42.818+00,618475292763,2783
2011-08-14 23:45:42.818+00,618475292763,2785
2011-08-14 23:45:42.818+00,618475292763,2959
2011-08-14 23:45:42.818+00,618475292763,3040
2011-12-29 20:00:32.812+00,755914246240,139
2011-12-29 20:00:32.812+00,755914246240,292
2011-12-29 20:00:32.812+00,755914246240,2783
2011-12-29 20:00:32.812+00,755914246240,5132
2012-02-05 02:10:10.632+00,824633722981,139
2012-02-05 02:10:10.632+00,824633722981,2904
2012-02-05 02:10:10.632+00,824633722981,6740
2011-03-27 07:18:36.739+00,481036339306,1860
2011-03-27 07:18:36.739+00,481036339306,2785
2011-03-27 07:18:36.739+00,481036339306,5126
2011-03-27 07:18:36.739+00,481036339306,6347
2011-03-27 07:18:36.739+00,481036339306,14734
2011-03-27 07:18:36.739+00,481036339306,15191
2011-10-12 12:37:15.223+00,687194769529,1404
2011-10-12 12:37:15.223+00,687194769529,6951
2011-10-12 12:37:15.223+00,687194769529,9039
2011-10-11 14:31:15.223+00,687194769544,1186
2011-10-11 14:31:15.223+00,687194769544,1404
2011-10-11 14:31:15.223+00,687194769544,2808
2011-10-11 14:31:15.223+00,687194769544,2811
2011-10-11 14:31:15.223+00,687194769544,5064
2011-10-11 14:31:15.223+00,687194769544,5152
2011-10-11 14:31:15.223+00,687194769544,9147
2011-10-11 14:31:15.223+00,687194769544,10651
2011-10-11 14:31:15.223+00,687194769544,11541
2012-09-25 12:29:35.278+00,1099511629984,0
2012-09-25 12:29:35.278+00,1099511629984,2788
2011-10-12 09:33:07.087+00,687194769577,1524
2011-10-12 09:33:07.087+00,687194769577,1763
2011-10-12 09:33:07.087+00,687194769577,7396
2011-10-12 09:33:07.087+00,687194769577,12085
2011-10-13 02:14:22.087+00,687194769593,804
2011-10-13 02:14:22.087+00,687194769593,1524
2011-10-13 02:14:22.087+00,687194769593,3111
2011-10-13 02:14:22.087+00,687194769593,11410
2011-10-13 02:14:22.087+00,687194769593,13483
2011-02-15 16:14:41.273+00,412316862665,2206
2011-02-15 16:14:41.273+00,412316862665,2947
2011-02-15 16:14:41.273+00,412316862665,6393
2011-02-15 16:14:41.273+00,412316862665,10919
2011-02-16 05:02:41.273+00,412316862681,2206
2011-02-16 05:02:41.273+00,412316862681,2899
2011-02-16 05:02:41.273+00,412316862681,7287
