s_store_name1|s_store_id1|d_week_seq1|?column?|?column?|?column?|?column?|?column?|?column?|?column?
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
able|AAAAAAAACAAAAAAA|5271|1.5697716563972454|2.0833863781031190|0.32403336483543575626|0.44436208653757064764|1.0239918325676365|0.76539235412474849095|1.9476105290058778
