s_store_name1|s_store_id1|d_week_seq1|sun_sales_ratio|mon_sales_ratio|tue_sales_ratio|wed_sales_ratio|thu_sales_ratio|fri_sales_ratio|sat_sales_ratio
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
NULL|AAAAAAAAEGBAAAAA|5271|0.9458643043817669|1.3727636108057453|0.2869097802437602|0.15140847733312235|0.7874061526014627|1.653648419263358|0.6858064018432698
