0,Hamid_Karzai,http://dbpedia.org/resource/Hamid_Karzai,349
1,Rumi,http://dbpedia.org/resource/Rumi,211
2,Mahmud_of_Ghazni,http://dbpedia.org/resource/Mahmud_of_Ghazni,98
3,Abbas_I_of_Persia,http://dbpedia.org/resource/Abbas_I_of_Persia,336
4,Humayun,http://dbpedia.org/resource/Humayun,336
5,Mohammed_Zahir_Shah,http://dbpedia.org/resource/Mohammed_Zahir_Shah,336
6,Augustine_of_Hippo,http://dbpedia.org/resource/Augustine_of_Hippo,193
7,Albert_Camus,http://dbpedia.org/resource/Albert_Camus,82
8,Jorge_Luis_Borges,http://dbpedia.org/resource/Jorge_Luis_Borges,88
9,Che_Guevara,http://dbpedia.org/resource/Che_Guevara,211
10,Juan_Perón,http://dbpedia.org/resource/Juan_Perón,57
11,Diego_Maradona,http://dbpedia.org/resource/Diego_Maradona,94
12,Juan_Ignacio_Chela,http://dbpedia.org/resource/Juan_Ignacio_Chela,59
13,David_Nalbandian,http://dbpedia.org/resource/David_Nalbandian,59
14,Gisela_Dulko,http://dbpedia.org/resource/Gisela_Dulko,59
15,José_de_San_Martín,http://dbpedia.org/resource/José_de_San_Martín,349
16,Paola_Suárez,http://dbpedia.org/resource/Paola_Suárez,59
17,Gastón_Gaudio,http://dbpedia.org/resource/Gastón_Gaudio,59
18,Guillermo_Cañas,http://dbpedia.org/resource/Guillermo_Cañas,59
19,José_Acasuso,http://dbpedia.org/resource/José_Acasuso,59
20,Agustín_Calleri,http://dbpedia.org/resource/Agustín_Calleri,59
21,Juan_Mónaco,http://dbpedia.org/resource/Juan_Mónaco,59
22,Carlos_Menem,http://dbpedia.org/resource/Carlos_Menem,57
23,Lionel_Messi,http://dbpedia.org/resource/Lionel_Messi,74
24,Ástor_Piazzolla,http://dbpedia.org/resource/Ástor_Piazzolla,115
25,Néstor_Kirchner,http://dbpedia.org/resource/Néstor_Kirchner,57
26,Daniel_Barenboim,http://dbpedia.org/resource/Daniel_Barenboim,211
27,Juan_Martín_del_Potro,http://dbpedia.org/resource/Juan_Martín_del_Potro,59
28,Jonathan_Erlich,http://dbpedia.org/resource/Jonathan_Erlich,59
29,Guillermo_Vilas,http://dbpedia.org/resource/Guillermo_Vilas,59
30,Gabriela_Sabatini,http://dbpedia.org/resource/Gabriela_Sabatini,59
31,Lucas_Arnold_Ker,http://dbpedia.org/resource/Lucas_Arnold_Ker,59
32,Juan_Manuel_Fangio,http://dbpedia.org/resource/Juan_Manuel_Fangio,37
33,Cristina_Fernández_de_Kirchner,http://dbpedia.org/resource/Cristina_Fernández_de_Kirchner,349
34,Mariano_Zabaleta,http://dbpedia.org/resource/Mariano_Zabaleta,59
35,Pablo_Cuevas,http://dbpedia.org/resource/Pablo_Cuevas,59
36,Patricia_Tarabini,http://dbpedia.org/resource/Patricia_Tarabini,59
37,Guillermo_Coria,http://dbpedia.org/resource/Guillermo_Coria,59
38,Juan_Manuel_de_Rosas,http://dbpedia.org/resource/Juan_Manuel_de_Rosas,349
39,Carlos_Tévez,http://dbpedia.org/resource/Carlos_Tévez,74
40,Hernán_Crespo,http://dbpedia.org/resource/Hernán_Crespo,74
41,Eva_Perón,http://dbpedia.org/resource/Eva_Perón,57
42,Chris_de_Burgh,http://dbpedia.org/resource/Chris_de_Burgh,115
43,Carlos_Berlocq,http://dbpedia.org/resource/Carlos_Berlocq,59
44,Eduardo_Schwank,http://dbpedia.org/resource/Eduardo_Schwank,59
45,Horacio_Zeballos,http://dbpedia.org/resource/Horacio_Zeballos,59
46,Raúl_Alfonsín,http://dbpedia.org/resource/Raúl_Alfonsín,57
47,Brian_Dabul,http://dbpedia.org/resource/Brian_Dabul,59
48,Florencia_Labat,http://dbpedia.org/resource/Florencia_Labat,59
49,Javier_Frana,http://dbpedia.org/resource/Javier_Frana,59
50,Manuel_Belgrano,http://dbpedia.org/resource/Manuel_Belgrano,57
51,Gabriel_Batistuta,http://dbpedia.org/resource/Gabriel_Batistuta,74
52,Sergio_Roitman,http://dbpedia.org/resource/Sergio_Roitman,59
53,Mariano_Puerta,http://dbpedia.org/resource/Mariano_Puerta,59
54,Fernando_Meligeni,http://dbpedia.org/resource/Fernando_Meligeni,59
55,Alfredo_Di_Stéfano,http://dbpedia.org/resource/Alfredo_Di_Stéfano,94
56,Diego_Junqueira,http://dbpedia.org/resource/Diego_Junqueira,59
57,Martín_Vassallo_Argüello,http://dbpedia.org/resource/Martín_Vassallo_Argüello,59
58,John_Howard,http://dbpedia.org/resource/John_Howard,349
59,Rupert_Murdoch,http://dbpedia.org/resource/Rupert_Murdoch,211
60,Lleyton_Hewitt,http://dbpedia.org/resource/Lleyton_Hewitt,59
61,Kevin_Rudd,http://dbpedia.org/resource/Kevin_Rudd,349
62,Todd_Woodbridge,http://dbpedia.org/resource/Todd_Woodbridge,59
63,Robert_Menzies,http://dbpedia.org/resource/Robert_Menzies,349
64,Gough_Whitlam,http://dbpedia.org/resource/Gough_Whitlam,148
65,Nick_Cave,http://dbpedia.org/resource/Nick_Cave,115
66,Donald_Bradman,http://dbpedia.org/resource/Donald_Bradman,24
67,Errol_Flynn,http://dbpedia.org/resource/Errol_Flynn,211
68,Mark_Woodforde,http://dbpedia.org/resource/Mark_Woodforde,59
69,Bob_Hawke,http://dbpedia.org/resource/Bob_Hawke,349
70,Samantha_Stosur,http://dbpedia.org/resource/Samantha_Stosur,59
71,Cate_Blanchett,http://dbpedia.org/resource/Cate_Blanchett,211
72,Heath_Ledger,http://dbpedia.org/resource/Heath_Ledger,211
73,Shane_Warne,http://dbpedia.org/resource/Shane_Warne,24
74,Paul_Keating,http://dbpedia.org/resource/Paul_Keating,349
75,Jack_Brabham,http://dbpedia.org/resource/Jack_Brabham,37
76,Mark_Webber,http://dbpedia.org/resource/Mark_Webber,37
77,Malcolm_Fraser,http://dbpedia.org/resource/Malcolm_Fraser,349
78,Alicia_Molik,http://dbpedia.org/resource/Alicia_Molik,59
79,Dannii_Minogue,http://dbpedia.org/resource/Dannii_Minogue,115
80,Hugh_Jackman,http://dbpedia.org/resource/Hugh_Jackman,211
81,Patrick_Rafter,http://dbpedia.org/resource/Patrick_Rafter,59
82,Ricky_Ponting,http://dbpedia.org/resource/Ricky_Ponting,24
83,Geoffrey_Rush,http://dbpedia.org/resource/Geoffrey_Rush,211
84,Delta_Goodrem,http://dbpedia.org/resource/Delta_Goodrem,115
85,Rod_Laver,http://dbpedia.org/resource/Rod_Laver,59
86,Sandon_Stolle,http://dbpedia.org/resource/Sandon_Stolle,59
87,Baz_Luhrmann,http://dbpedia.org/resource/Baz_Luhrmann,211
88,Nicole_Pratt,http://dbpedia.org/resource/Nicole_Pratt,59
89,Jason_Donovan,http://dbpedia.org/resource/Jason_Donovan,115
90,Rolf_Harris,http://dbpedia.org/resource/Rolf_Harris,115
91,Greg_Norman,http://dbpedia.org/resource/Greg_Norman,191
92,Peter_Brock,http://dbpedia.org/resource/Peter_Brock,211
93,Jordan_Kerr,http://dbpedia.org/resource/Jordan_Kerr,59
94,John_Curtin,http://dbpedia.org/resource/John_Curtin,148
95,Jason_Stoltenberg,http://dbpedia.org/resource/Jason_Stoltenberg,59
96,Margaret_Court,http://dbpedia.org/resource/Margaret_Court,59
97,Wendy_Turnbull,http://dbpedia.org/resource/Wendy_Turnbull,59
98,Casey_Stoner,http://dbpedia.org/resource/Casey_Stoner,211
99,Adam_Gilchrist,http://dbpedia.org/resource/Adam_Gilchrist,24
100,Scott_Dixon,http://dbpedia.org/resource/Scott_Dixon,211
101,Roy_Emerson,http://dbpedia.org/resource/Roy_Emerson,59
102,Glenn_McGrath,http://dbpedia.org/resource/Glenn_McGrath,24
103,Rick_Springfield,http://dbpedia.org/resource/Rick_Springfield,115
104,Peter_Weir,http://dbpedia.org/resource/Peter_Weir,211
105,Nellie_Melba,http://dbpedia.org/resource/Nellie_Melba,211
106,Steve_Irwin,http://dbpedia.org/resource/Steve_Irwin,211
107,Alex_George,http://dbpedia.org/resource/Alex_George,211
108,Evonne_Goolagong,http://dbpedia.org/resource/Evonne_Goolagong,59
109,Mark_Edmondson,http://dbpedia.org/resource/Mark_Edmondson,59
110,Toni_Collette,http://dbpedia.org/resource/Toni_Collette,211
111,Germaine_Greer,http://dbpedia.org/resource/Germaine_Greer,88
112,Ben_Chifley,http://dbpedia.org/resource/Ben_Chifley,349
113,Jeff_Kennett,http://dbpedia.org/resource/Jeff_Kennett,349
114,Percy_Grainger,http://dbpedia.org/resource/Percy_Grainger,211
115,Nicole_Bradtke,http://dbpedia.org/resource/Nicole_Bradtke,59
116,Steve_Waugh,http://dbpedia.org/resource/Steve_Waugh,24
117,Michael_Doohan,http://dbpedia.org/resource/Michael_Doohan,211
118,Joseph_Lyons,http://dbpedia.org/resource/Joseph_Lyons,148
119,Peter_Singer,http://dbpedia.org/resource/Peter_Singer,82
120,John_Forrest,http://dbpedia.org/resource/John_Forrest,349
121,Richard_Fromberg,http://dbpedia.org/resource/Richard_Fromberg,59
122,Barry_Humphries,http://dbpedia.org/resource/Barry_Humphries,96
123,Matthew_Hayden,http://dbpedia.org/resource/Matthew_Hayden,24
124,Bob_Hewitt,http://dbpedia.org/resource/Bob_Hewitt,59
125,Harold_Holt,http://dbpedia.org/resource/Harold_Holt,349
126,Cadel_Evans,http://dbpedia.org/resource/Cadel_Evans,319
127,Alexander_Downer,http://dbpedia.org/resource/Alexander_Downer,95
128,Tony_Roche,http://dbpedia.org/resource/Tony_Roche,59
129,Kim_Beazley,http://dbpedia.org/resource/Kim_Beazley,349
130,Bob_Carr,http://dbpedia.org/resource/Bob_Carr,349
131,Alfred_Deakin,http://dbpedia.org/resource/Alfred_Deakin,349
132,Judy_Davis,http://dbpedia.org/resource/Judy_Davis,211
133,James_Scullin,http://dbpedia.org/resource/James_Scullin,349
134,Ashley_Fisher,http://dbpedia.org/resource/Ashley_Fisher,59
135,Brett_Lee,http://dbpedia.org/resource/Brett_Lee,24
136,Darren_Cahill,http://dbpedia.org/resource/Darren_Cahill,59
137,Banjo_Paterson,http://dbpedia.org/resource/Banjo_Paterson,211
138,Adolf_Hitler,http://dbpedia.org/resource/Adolf_Hitler,57
139,Wolfgang_Amadeus_Mozart,http://dbpedia.org/resource/Wolfgang_Amadeus_Mozart,211
140,Arnold_Schwarzenegger,http://dbpedia.org/resource/Arnold_Schwarzenegger,349
141,Franz_Liszt,http://dbpedia.org/resource/Franz_Liszt,211
142,Joseph_Haydn,http://dbpedia.org/resource/Joseph_Haydn,211
143,Franz_Schubert,http://dbpedia.org/resource/Franz_Schubert,211
144,Franz_Joseph_I_of_Austria,http://dbpedia.org/resource/Franz_Joseph_I_of_Austria,336
145,Maria_Theresa,http://dbpedia.org/resource/Maria_Theresa,336
146,Arnold_Schoenberg,http://dbpedia.org/resource/Arnold_Schoenberg,211
147,"Maximilian_I,_Holy_Roman_Emperor","http://dbpedia.org/resource/Maximilian_I,_Holy_Roman_Emperor",336
148,Ludwig_Wittgenstein,http://dbpedia.org/resource/Ludwig_Wittgenstein,211
149,"Charles_VI,_Holy_Roman_Emperor","http://dbpedia.org/resource/Charles_VI,_Holy_Roman_Emperor",336
150,Johann_Strauss_II,http://dbpedia.org/resource/Johann_Strauss_II,211
151,Jürgen_Melzer,http://dbpedia.org/resource/Jürgen_Melzer,59
152,"Leopold_I,_Holy_Roman_Emperor","http://dbpedia.org/resource/Leopold_I,_Holy_Roman_Emperor",336
153,Fritz_Lang,http://dbpedia.org/resource/Fritz_Lang,211
154,Friedrich_Hayek,http://dbpedia.org/resource/Friedrich_Hayek,211
155,Alban_Berg,http://dbpedia.org/resource/Alban_Berg,211
156,Karl_Popper,http://dbpedia.org/resource/Karl_Popper,82
157,Herbert_von_Karajan,http://dbpedia.org/resource/Herbert_von_Karajan,211
158,Anton_Bruckner,http://dbpedia.org/resource/Anton_Bruckner,211
159,"Ferdinand_II,_Holy_Roman_Emperor","http://dbpedia.org/resource/Ferdinand_II,_Holy_Roman_Emperor",336
160,"Leopold_II,_Holy_Roman_Emperor","http://dbpedia.org/resource/Leopold_II,_Holy_Roman_Emperor",336
161,Thomas_Muster,http://dbpedia.org/resource/Thomas_Muster,59
162,"Rudolf_II,_Holy_Roman_Emperor","http://dbpedia.org/resource/Rudolf_II,_Holy_Roman_Emperor",336
163,Maximilian_I_of_Mexico,http://dbpedia.org/resource/Maximilian_I_of_Mexico,336
164,Niki_Lauda,http://dbpedia.org/resource/Niki_Lauda,37
165,Julian_Knowle,http://dbpedia.org/resource/Julian_Knowle,59
166,Stefan_Koubek,http://dbpedia.org/resource/Stefan_Koubek,59
167,Otto_Preminger,http://dbpedia.org/resource/Otto_Preminger,211
168,Archduke_Franz_Ferdinand_of_Austria,http://dbpedia.org/resource/Archduke_Franz_Ferdinand_of_Austria,336
169,Anton_Webern,http://dbpedia.org/resource/Anton_Webern,211
170,"Frederick_III,_Holy_Roman_Emperor","http://dbpedia.org/resource/Frederick_III,_Holy_Roman_Emperor",336
171,Gerhard_Berger,http://dbpedia.org/resource/Gerhard_Berger,37
172,Barbara_Schett,http://dbpedia.org/resource/Barbara_Schett,59
