2012-07-08 23:48:41.63+00,962072674305,618475290624
2012-07-08 20:32:03.239+00,962072674306,618475290624
2011-11-08 10:59:07.529+00,755914244468,371
2011-11-08 13:13:58.584+00,755914244469,371
2011-11-08 06:05:54.413+00,755914244470,371
2012-09-23 10:27:43.344+00,1099511628151,371
2012-06-30 06:37:12.826+00,962072674680,371
2012-09-23 05:17:44.588+00,1099511628153,371
2012-06-30 08:03:41.258+00,962072674682,962072674680
2012-09-23 01:57:33.137+00,1099511628156,343597384059
2012-06-14 13:55:52.471+00,962072674685,343597384059
2012-09-23 06:57:40.018+00,1099511628158,1099511628156
2012-09-23 07:02:07.687+00,1099511628159,1099511628158
2012-09-23 04:48:09.296+00,1099511628160,343597384059
2012-09-23 08:54:27.892+00,1099511628161,1099511628156
2011-11-09 00:05:23.917+00,755914244482,343597384059
2012-08-18 20:19:56.77+00,1030792151436,687194767755
2012-08-19 18:20:50.56+00,1030792151437,1030792151436
2012-11-12 14:27:19.574+00,1168231104910,687194767755
2012-08-19 00:55:03.26+00,1030792151439,1030792151436
2012-08-18 12:55:15.196+00,1030792151440,687194767755
2012-02-09 21:25:18.042+00,824633721233,687194767755
2012-08-18 11:08:13.138+00,1030792151442,687194767755
2012-02-09 19:13:41.691+00,824633721236,687194767763
2011-10-07 05:10:37.594+00,687194767765,687194767763
2011-10-07 04:13:31.716+00,687194767766,687194767763
2012-11-12 12:24:08.208+00,1168231104919,687194767763
2012-11-12 20:38:06.363+00,1168231104920,687194767763
2012-11-13 00:45:22.145+00,1168231104921,1168231104920
2011-10-07 02:54:03.911+00,687194767770,687194767763
2012-11-12 12:04:58.401+00,1168231104923,687194767763
2012-02-09 22:06:19.202+00,824633721244,687194767770
2012-08-18 11:35:19.404+00,1030792151453,687194767770
2012-11-13 05:28:45.493+00,1168231104926,1168231104920
2012-11-13 01:04:22.257+00,1168231104927,687194767770
2012-02-09 22:25:54.125+00,824633721248,687194767770
2012-02-10 18:25:25.524+00,824633721249,687194767770
2012-02-09 19:18:22.498+00,824633721250,687194767770
2012-02-09 19:14:04.68+00,824633721252,343597384099
2012-08-19 06:34:42.064+00,1030792151461,343597384099
2011-06-24 12:04:58.775+00,549755814310,343597384099
2012-08-20 01:02:46.797+00,1030792151463,1030792151461
2012-11-12 14:53:08.291+00,1168231104936,343597384099
2012-11-12 18:59:31.218+00,1168231104937,1030792151461
2012-11-12 12:17:10.633+00,1168231104938,1030792151461
2012-11-12 22:05:39.501+00,1168231104939,343597384099
2012-11-13 04:08:15.76+00,1168231104940,1168231104937
2012-11-12 13:35:09.102+00,1168231104941,343597384099
2012-08-19 22:20:27.161+00,1030792151470,1030792151461
2012-11-13 00:58:00.981+00,1168231104943,1168231104939
2012-11-12 22:18:34.11+00,1168231104944,1168231104939
2012-02-09 19:44:34.31+00,824633721265,343597384099
2012-11-12 19:13:53.327+00,1168231104946,1030792151463
2012-02-09 19:32:27.472+00,824633721268,68719477171
2012-11-12 19:02:57.431+00,1168231104949,68719477171
2011-06-24 12:20:02.12+00,549755814326,68719477171
2011-06-24 17:45:11.493+00,549755814327,549755814326
2011-06-24 09:42:39.979+00,549755814328,68719477171
2011-06-24 12:24:53.206+00,549755814329,549755814326
2012-11-13 10:48:00.661+00,1168231104954,549755814328
2012-02-09 21:59:29.934+00,824633721275,68719477171
2012-08-18 18:14:52.097+00,1030792151484,68719477171
2011-06-25 01:33:00.933+00,549755814333,68719477171
2012-11-13 20:59:04.194+00,1168231104958,1168231104954
2012-02-10 14:59:29.797+00,824633721279,549755814333
2012-11-12 10:59:59.02+00,1168231104960,68719477171
2012-02-10 11:56:43.221+00,824633721281,549755814333
2011-06-25 08:41:43.933+00,549755814338,549755814333
2012-08-19 03:53:16.759+00,1030792151492,687194767811
2012-11-12 14:55:54.186+00,1168231104965,687194767811
2012-08-19 22:07:57.009+00,1030792151494,1030792151492
2012-08-19 23:29:57.63+00,1030792151495,1030792151492
2012-08-19 06:55:37.691+00,1030792151496,1030792151492
2012-02-10 00:30:47.233+00,824633721289,687194767811
2012-02-10 00:57:59.555+00,824633721290,824633721289
2012-02-10 01:14:05.359+00,824633721291,824633721289
2012-11-12 17:29:38.82+00,1168231104972,824633721289
2012-11-12 11:30:24.022+00,1168231104973,687194767811
2011-10-07 07:59:56.293+00,687194767822,687194767811
2012-02-10 15:37:40.466+00,824633721295,824633721289
2012-08-19 05:31:16.175+00,1030792151504,1030792151492
2011-10-07 17:46:23.018+00,687194767825,687194767811
2012-11-12 16:14:02.943+00,1168231104978,1168231104973
2011-07-22 11:27:54.995+00,618475291092,412316860883
2012-02-18 11:41:17.171+00,824633721301,618475291092
2011-07-22 20:38:31.473+00,618475291094,412316860883
2012-02-19 06:51:05.206+00,824633721303,618475291092
2012-02-17 06:02:01.116+00,824633721304,412316860883
2012-02-17 03:43:47.17+00,824633721305,412316860883
2012-02-17 03:49:38.99+00,824633721306,618475291092
2012-02-19 07:16:58.491+00,824633721307,824633721303
2012-09-01 16:35:31.642+00,1030792151882,1030792151881
2012-09-01 00:20:01.482+00,1030792151883,1030792151881
2012-09-01 23:12:39.08+00,1030792151885,1030792151881
2012-09-01 06:46:43.624+00,1030792151886,1030792151881
2012-09-01 16:26:33.286+00,1030792151887,1030792151881
2012-09-01 04:28:30.518+00,1030792151888,1030792151881
2012-09-01 02:21:26.12+00,1030792151889,1030792151881
2012-09-01 06:00:59.134+00,1030792151890,1030792151888
2012-11-13 12:53:45.588+00,1168231105363,1030792151888
2012-09-01 09:47:41.938+00,1030792151892,1030792151888
2012-09-01 07:49:54.625+00,1030792151894,1030792151881
2012-09-01 00:50:33.117+00,1030792151895,1030792151881
2012-09-01 12:00:48.567+00,1030792151897,1030792151881
2012-06-05 18:43:01.046+00,962072675163,962072675162
2012-06-05 16:37:22.549+00,962072675164,962072675162
2012-07-09 05:49:46.095+00,962072675166,962072675162
2012-06-05 15:40:22.262+00,962072675169,962072675162
2012-06-05 15:47:12.339+00,962072675172,962072675169
2012-07-09 03:36:45.93+00,962072675178,962072675169
2012-10-05 16:15:33.433+00,1099511628652,1099511628651
2012-10-05 15:48:11.821+00,1099511628653,1099511628651
2012-10-05 17:02:24.692+00,1099511628654,1099511628651
2012-10-05 17:02:34.702+00,1099511628655,1099511628654
2012-10-05 17:02:34.785+00,1099511628656,1099511628654
2012-10-05 15:58:18.412+00,1099511628657,1099511628651
2012-10-06 03:08:19.525+00,1099511628658,1099511628654
2012-10-06 07:43:01.683+00,1099511628659,1099511628651
2012-10-06 04:42:32.485+00,1099511628660,1099511628651
2012-10-06 03:41:18.085+00,1099511628664,1099511628658
2012-10-06 13:04:30.149+00,1099511628666,1099511628658
2012-10-06 12:32:27.147+00,1099511628667,1099511628654
2012-10-14 04:26:33.451+00,1099511629578,343597385481
2011-07-22 10:31:39.135+00,618475292428,343597385481
2012-10-27 18:29:37.395+00,1099511629581,1099511629578
2012-10-27 11:35:53.298+00,1099511629582,343597385481
2012-10-27 18:40:53.026+00,1099511629583,1099511629581
2012-10-28 00:50:47.076+00,1099511629584,1099511629581
2012-10-15 03:19:02.499+00,1099511629585,1099511629578
2012-10-15 05:36:40.56+00,1099511629587,1099511629585
2012-10-15 03:21:15.632+00,1099511629588,1099511629585
2012-10-14 04:55:04.886+00,1099511629589,1099511629578
2012-10-27 18:43:44.713+00,1099511629590,1099511629581
2012-10-27 09:28:22.227+00,1099511629592,1099511629578
2012-10-14 19:37:12.127+00,1099511629593,343597385481
2012-10-15 11:47:23.882+00,1099511629594,1099511629587
2012-10-15 05:38:39.13+00,1099511629595,1099511629587
2012-10-27 13:48:16.797+00,1099511629596,1099511629595
2012-10-27 18:21:47.602+00,1099511629597,1099511629596
2012-07-13 22:18:33.543+00,1030792153099,481036339210
2012-10-02 23:55:14.854+00,1099511629836,481036339210
2011-11-20 22:21:27.5+00,755914246157,481036339210
2012-07-13 23:06:21.857+00,1030792153102,755914246157
2012-07-13 19:24:28.26+00,1030792153103,755914246157
2012-02-29 22:33:58.57+00,824633722896,481036339210
2011-03-27 10:11:59.958+00,481036339217,481036339210
2012-10-03 00:31:26.576+00,1099511629842,481036339210
2012-02-28 22:54:32.878+00,824633722899,755914246157
2012-10-02 23:55:44.85+00,1099511629844,481036339210
2011-11-20 16:10:51.562+00,755914246165,481036339210
2012-10-07 21:34:58.55+00,1099511629847,481036339222
2012-10-07 20:49:38.655+00,1099511629848,481036339222
2012-02-18 07:18:59.173+00,824633722905,481036339222
2012-02-18 10:17:23.793+00,824633722906,481036339222
2012-10-07 02:28:45.638+00,1099511629851,481036339222
2012-11-24 06:09:26.316+00,1168231106588,1099511629851
2012-11-25 02:18:12.234+00,1168231106589,1168231106588
2012-11-24 12:09:41.043+00,1168231106590,1168231106588
2012-07-18 13:38:27.058+00,1030792153119,824633722906
2012-02-18 19:55:17.578+00,824633722912,824633722906
2012-11-14 06:07:07.212+00,1168231106593,824633722906
2012-11-24 12:11:44.489+00,1168231106594,1168231106590
2012-10-07 10:59:56.304+00,1099511629860,962072676387
2012-08-26 02:45:57.819+00,1030792153125,962072676387
2012-06-09 08:33:42.367+00,962072676390,962072676387
2012-08-26 03:12:50.749+00,1030792153127,1030792153125
2012-11-25 05:14:03.163+00,1168231106600,962072676387
2012-11-25 16:00:01.258+00,1168231106601,1168231106600
2012-11-14 03:35:12.803+00,1168231106602,1030792153125
2012-06-09 05:43:13.867+00,962072676395,962072676387
2012-11-26 11:59:34.659+00,1168231106604,1168231106601
2012-10-07 05:36:50.131+00,1099511629869,962072676387
2012-11-25 08:04:21.22+00,1168231106606,1168231106600
2012-08-26 02:51:46.321+00,1030792153135,1030792153125
2012-08-26 02:52:01.94+00,1030792153136,1030792153125
2012-11-26 05:45:39.92+00,1168231106609,1168231106601
2012-11-25 20:20:15.125+00,1168231106610,1168231106601
2012-07-18 11:46:24.447+00,1030792153140,481036339251
2012-02-18 10:41:59.117+00,824633722933,481036339251
2012-02-19 01:13:42.63+00,824633722934,481036339251
2012-07-18 22:42:14.757+00,1030792153143,481036339251
2012-11-25 03:38:30.686+00,1168231106616,481036339251
2012-07-19 06:08:38.806+00,1030792153145,481036339251
2012-07-18 22:57:47.194+00,1030792153146,1030792153143
2012-07-19 06:07:53.512+00,1030792153147,1030792153143
2012-11-24 08:55:41.768+00,1168231106620,481036339251
2012-10-07 13:04:34.01+00,1099511629885,1030792153147
2012-07-19 20:48:27.866+00,1030792153150,1030792153143
2012-11-14 02:30:12.36+00,1168231106623,1030792153147
2012-11-14 14:15:50.018+00,1168231106624,1030792153147
2012-11-14 06:36:39.009+00,1168231106625,1168231106623
2012-11-14 09:45:52.526+00,1168231106626,1099511629885
2012-11-13 23:50:06.547+00,1168231106628,755914246211
2012-07-19 05:58:37.46+00,1030792153157,755914246211
2012-11-14 00:09:10.065+00,1168231106630,1168231106628
2012-11-14 09:08:08.642+00,1168231106631,1168231106628
2012-07-18 14:06:14.041+00,1030792153160,755914246211
2012-11-14 06:38:26.943+00,1168231106633,1168231106628
2012-11-14 00:26:56.064+00,1168231106634,1168231106628
2012-11-24 16:18:58.433+00,1168231106635,1168231106628
2012-11-14 20:17:12.413+00,1168231106636,755914246211
2012-11-14 20:17:22.553+00,1168231106637,1168231106636
2012-11-14 20:43:45.468+00,1168231106638,1168231106637
2012-08-26 08:31:27.457+00,1030792153167,755914246211
2012-11-14 22:25:29.712+00,1168231106640,1168231106636
2012-11-15 13:30:29.243+00,1168231106641,1168231106640
2012-11-14 23:03:31.404+00,1168231106642,1168231106636
2012-11-24 06:18:18.199+00,1168231106644,687194769491
2012-10-07 03:09:07.996+00,1099511629909,687194769491
2012-11-07 14:59:54.64+00,1099511629911,893353199702
2012-11-07 16:20:55.881+00,1099511629912,1099511629911
2012-11-07 16:44:53.942+00,1099511629913,1099511629911
2012-07-20 23:42:42.375+00,1030792153178,893353199702
2012-10-07 00:42:32.656+00,1099511629916,618475292763
2012-07-14 12:39:01.872+00,1030792153181,618475292763
2011-11-21 01:19:00.033+00,755914246238,618475292763
2012-05-27 05:14:52.68+00,962072676447,618475292763
2012-05-14 12:13:17.114+00,962072676449,755914246240
2012-11-20 13:06:24.196+00,1168231106658,755914246240
2011-12-29 21:31:49.18+00,755914246243,755914246240
2012-05-14 18:46:18.476+00,962072676452,755914246243
2012-05-14 11:52:10.351+00,962072676454,824633722981
2012-07-21 01:13:59.684+00,1030792153191,824633722981
2012-11-19 14:25:48.033+00,1168231106664,824633722981
2012-11-20 08:35:16.025+00,1168231106665,1168231106664
2012-11-07 13:52:42.026+00,1099511629931,481036339306
2012-01-18 00:41:34.018+00,824633722988,481036339306
2012-11-07 07:26:28.996+00,1099511629933,481036339306
2012-11-07 21:40:37.125+00,1099511629934,824633722988
2012-07-21 18:44:49.978+00,1030792153199,481036339306
2012-10-06 21:01:40.03+00,1099511629936,824633722988
2012-07-21 21:21:18.805+00,1030792153201,1030792153199
2012-11-19 15:28:47.857+00,1168231106674,1099511629933
2012-11-07 19:17:51.696+00,1099511629939,1099511629933
2012-11-20 05:25:59.791+00,1168231106676,824633722988
2012-08-18 16:31:12.68+00,1030792153205,824633722988
2012-07-21 18:45:39.009+00,1030792153206,1030792153199
2012-10-06 11:37:38.193+00,1099511629943,481036339306
2012-11-08 18:32:02.995+00,1099511629944,1099511629934
2012-07-20 21:59:22.227+00,1030792153210,687194769529
2012-07-21 02:14:43.985+00,1030792153211,687194769529
2012-08-18 12:03:09.623+00,1030792153212,687194769529
2012-07-21 19:06:40.419+00,1030792153213,1030792153211
2012-07-21 05:54:02.014+00,1030792153214,1030792153211
2012-07-21 06:32:22.328+00,1030792153215,1030792153211
2012-07-21 18:02:19.294+00,1030792153216,1030792153211
2012-08-18 12:03:57.132+00,1030792153217,1030792153212
2012-11-07 07:36:58.715+00,1099511629954,1030792153212
2012-08-19 08:51:05.213+00,1030792153219,1030792153212
2012-08-18 15:08:54.718+00,1030792153220,1030792153212
2012-10-06 18:01:47.234+00,1099511629957,1030792153216
2012-07-21 18:04:49.941+00,1030792153222,1030792153216
2012-11-07 08:11:56.949+00,1099511629959,687194769529
2012-08-18 17:31:35.256+00,1030792153225,687194769544
2012-11-20 06:24:57.817+00,1168231106698,687194769544
2012-07-15 10:19:19.309+00,1030792153227,687194769544
2012-10-06 10:40:53.694+00,1099511629964,687194769544
2012-01-18 04:20:43.305+00,824633723021,687194769544
2012-07-21 11:42:59.693+00,1030792153230,687194769544
2012-11-20 06:41:21.824+00,1168231106703,1168231106698
2012-08-18 18:53:26.258+00,1030792153232,824633723021
2012-01-18 09:58:04.524+00,824633723025,824633723021
2012-07-14 16:45:09.469+00,1030792153234,824633723021
2012-07-21 15:13:31.704+00,1030792153235,824633723021
2011-11-21 04:53:11.922+00,755914246292,687194769544
2012-08-18 13:54:12.811+00,1030792153237,824633723021
2012-08-18 15:29:09.206+00,1030792153238,824633723021
2012-09-25 12:30:42.112+00,1099511629985,1099511629984
2012-09-26 09:26:14.884+00,1099511629986,1099511629985
2012-09-25 12:45:04.745+00,1099511629987,1099511629985
2012-09-25 15:30:52.352+00,1099511629988,1099511629985
2012-09-25 22:45:19.721+00,1099511629989,1099511629984
2012-09-26 01:37:17.06+00,1099511629990,1099511629984
2012-09-26 00:54:51.613+00,1099511629991,1099511629988
2012-09-25 12:36:07.322+00,1099511629992,1099511629985
2012-08-10 08:54:28.335+00,1030792153258,687194769577
2012-08-10 05:47:46.307+00,1030792153259,687194769577
2012-02-04 02:20:15.037+00,824633723052,687194769577
2012-02-04 13:49:32.801+00,824633723053,687194769577
2011-10-12 09:33:30.199+00,687194769582,687194769577
2012-08-10 11:21:11.395+00,1030792153263,687194769577
2012-02-03 18:53:15.238+00,824633723056,687194769577
2011-10-12 16:45:40.359+00,687194769585,687194769577
2012-08-10 09:39:52.704+00,1030792153266,687194769577
2011-10-12 12:17:42.358+00,687194769587,687194769577
2012-01-22 01:38:26.591+00,824633723060,687194769587
2012-08-10 07:06:13.698+00,1030792153269,687194769577
2012-01-21 23:40:25.916+00,824633723062,687194769585
2012-01-22 05:43:23.151+00,824633723063,687194769587
2012-01-22 05:44:44.197+00,824633723064,824633723063
2012-02-17 06:11:26.859+00,824633723066,687194769593
2012-01-22 01:49:05.674+00,824633723067,687194769593
2012-02-17 06:23:54.238+00,824633723068,824633723066
2012-08-10 05:17:09.525+00,1030792153277,687194769593
2012-02-17 13:08:29.553+00,824633723070,824633723066
2012-02-04 00:04:01.175+00,824633723071,687194769593
