2010-01-03 23:10:41.499+00,0,139
2010-01-03 23:10:41.499+00,0,290
2010-01-03 23:10:41.499+00,0,584
2010-01-03 23:10:41.499+00,0,779
2010-01-03 23:10:41.499+00,0,781
2010-01-03 23:10:41.499+00,0,782
2010-01-03 23:10:41.499+00,0,783
2010-01-03 23:10:41.499+00,0,804
2010-01-03 23:10:41.499+00,0,1031
2010-01-03 23:10:41.499+00,0,1621
2010-01-03 23:10:41.499+00,0,1760
2010-01-03 23:10:41.499+00,0,1763
2010-01-03 23:10:41.499+00,0,1997
2010-01-03 23:10:41.499+00,0,2001
2010-01-03 23:10:41.499+00,0,2008
2010-01-03 23:10:41.499+00,0,2031
2010-01-03 23:10:41.499+00,0,2038
2010-01-03 23:10:41.499+00,0,2045
2010-01-03 23:10:41.499+00,0,2067
2010-01-03 23:10:41.499+00,0,2074
2010-01-03 23:10:41.499+00,0,2794
2010-01-03 23:10:41.499+00,0,2797
2010-01-03 23:10:41.499+00,0,2824
2010-01-03 23:10:41.499+00,0,2825
2010-01-03 23:10:41.499+00,0,2826
2010-01-03 23:10:41.499+00,0,2865
2010-01-03 23:10:41.499+00,0,2870
2010-01-03 23:10:41.499+00,0,2908
2010-01-03 23:10:41.499+00,0,2938
2010-01-03 23:10:41.499+00,0,2942
2010-01-03 23:10:41.499+00,0,2999
2010-01-03 23:10:41.499+00,0,3020
2010-01-03 23:10:41.499+00,0,3035
2010-01-03 23:10:41.499+00,0,3041
2010-01-03 23:10:41.499+00,0,3043
2010-01-03 23:10:41.499+00,0,3044
2010-01-03 23:10:41.499+00,0,5063
2010-01-03 23:10:41.499+00,0,5156
2010-01-03 23:10:41.499+00,0,5163
2010-01-03 23:10:41.499+00,0,6763
2010-01-03 23:10:41.499+00,0,6887
2010-01-03 23:10:41.499+00,0,6991
2010-01-03 23:10:41.499+00,0,7148
2010-01-03 23:10:41.499+00,0,7507
2010-01-03 23:10:41.499+00,0,7517
2010-01-03 23:10:41.499+00,0,8225
2010-01-03 23:10:41.499+00,0,8372
2010-01-03 23:10:41.499+00,0,10712
2010-01-03 23:10:41.499+00,0,10925
2010-01-03 23:10:41.499+00,0,11515
2010-01-03 23:10:41.499+00,0,11582
2011-01-05 15:53:22.174+00,412316860417,1031
2012-05-11 10:26:01.467+00,962072674306,5163
2012-10-02 10:16:53.122+00,1099511627779,7148
2011-03-23 10:54:58.581+00,481036337156,2074
2012-03-31 09:07:47.639+00,893353197573,6887
2010-06-19 10:40:16.443+00,137438953478,1760
2010-11-11 09:14:32.657+00,343597383687,5156
2011-02-15 18:15:11.206+00,412316860424,2999
2011-05-13 06:44:02.699+00,549755813897,8225
2011-10-07 10:30:06.329+00,687194767370,1763
2011-07-16 19:04:26.294+00,618475290635,1031
2010-03-21 02:54:12.092+00,68719476748,10925
2010-05-31 07:46:19.029+00,137438953485,11582
2010-12-03 04:19:55.34+00,343597383694,1031
2012-01-12 00:16:48.151+00,824633720847,5063
2012-03-10 14:42:01.201+00,893353197584,10925
2011-03-13 19:55:00.337+00,481036337169,6887
2012-04-15 19:57:01.073+00,893353197586,2038
2012-09-05 14:51:24.357+00,1030792151059,2825
2011-07-27 09:42:15.738+00,618475290644,10712
2010-10-25 20:50:10.896+00,274877906965,2008
2010-12-06 03:11:54.013+00,343597383702,10925
2010-04-21 00:28:19.005+00,68719476759,2938
2010-06-03 15:09:29.33+00,137438953496,10925
2011-03-14 12:44:37.76+00,481036337177,2008
2011-01-10 01:43:29.583+00,412316860442,781
2011-10-18 09:40:37.216+00,687194767387,3020
2011-08-09 11:08:10.768+00,618475290652,7507
2011-09-06 01:43:51.396+00,618475290653,7507
2010-07-02 16:54:44.501+00,137438953502,3020
2011-12-28 03:46:03.617+00,755914244127,2797
2010-12-24 22:37:22.164+00,343597383712,2001
2012-03-20 21:03:34.013+00,893353197601,6763
2012-08-13 02:40:51.377+00,1030792151074,2038
2010-11-02 17:54:15.19+00,274877906979,2001
2012-06-29 14:47:09.878+00,962072674340,5163
