2011-07-28 10:54:23.934+00,618475290624,14
2010-11-22 07:55:41.755+00,343597383683,14
2010-12-31 09:20:34.824+00,343597383684,14
2012-05-11 10:26:12.467+00,962072674309,14
2012-05-11 10:26:13.467+00,962072674310,14
2012-05-11 10:26:14.467+00,962072674311,14
2012-05-11 10:26:15.467+00,962072674312,14
2012-05-11 10:26:16.467+00,962072674313,14
2012-05-11 10:26:17.467+00,962072674314,14
2012-05-11 10:26:18.467+00,962072674315,14
2012-05-11 10:26:19.467+00,962072674316,14
2012-05-11 10:26:20.467+00,962072674317,14
2012-05-11 10:26:21.467+00,962072674318,14
2012-05-11 10:26:22.467+00,962072674319,14
2012-05-11 10:26:23.467+00,962072674320,14
2012-05-11 10:26:24.467+00,962072674321,14
2012-05-11 10:26:25.467+00,962072674322,14
2012-05-11 10:26:26.467+00,962072674323,14
2012-05-11 10:26:27.467+00,962072674324,14
2012-05-11 10:26:28.467+00,962072674325,14
2012-05-11 10:26:29.467+00,962072674326,14
2012-05-11 10:26:30.467+00,962072674327,14
2012-10-02 10:17:04.122+00,1099511627800,14
2012-10-02 10:17:05.122+00,1099511627801,14
2012-10-02 10:17:06.122+00,1099511627802,14
2012-10-02 10:17:07.122+00,1099511627803,14
2012-10-02 10:17:08.122+00,1099511627804,14
2012-10-02 10:17:09.122+00,1099511627805,14
2012-10-02 10:17:10.122+00,1099511627806,14
2012-10-02 10:17:11.122+00,1099511627807,14
2012-10-02 10:17:12.122+00,1099511627808,14
2012-10-02 10:17:13.122+00,1099511627809,14
2012-10-02 10:17:14.122+00,1099511627810,14
2012-10-02 10:17:15.122+00,1099511627811,14
2012-10-02 10:17:16.122+00,1099511627812,14
2012-10-02 10:17:17.122+00,1099511627813,14
2012-10-02 10:17:18.122+00,1099511627814,14
2012-10-02 10:17:19.122+00,1099511627815,14
2011-03-23 10:55:09.581+00,481036337192,14
2011-03-23 10:55:10.581+00,481036337193,14
2011-03-23 10:55:11.581+00,481036337194,14
2011-03-23 10:55:12.581+00,481036337195,14
2011-03-23 10:55:13.581+00,481036337196,14
2011-03-23 10:55:14.581+00,481036337197,14
2011-03-23 10:55:15.581+00,481036337198,14
2012-03-31 09:07:58.639+00,893353197615,14
2010-06-19 10:40:27.443+00,137438953520,14
2010-06-19 10:40:28.443+00,137438953521,14
2010-11-11 09:14:43.657+00,343597383730,14
2010-11-11 09:14:44.657+00,343597383731,14
2010-11-11 09:14:45.657+00,343597383732,14
2010-11-11 09:14:46.657+00,343597383733,14
2010-11-11 09:14:47.657+00,343597383734,14
2010-11-11 09:14:48.657+00,343597383735,14
2010-11-11 09:14:49.657+00,343597383736,14
2010-11-11 09:14:50.657+00,343597383737,14
2010-11-11 09:14:51.657+00,343597383738,14
2010-11-11 09:14:52.657+00,343597383739,14
2010-11-11 09:14:53.657+00,343597383740,14
2010-11-11 09:14:54.657+00,343597383741,14
2010-11-11 09:14:55.657+00,343597383742,14
2010-11-11 09:14:56.657+00,343597383743,14
2010-11-11 09:14:57.657+00,343597383744,14
2010-11-11 09:14:58.657+00,343597383745,14
2011-02-15 18:15:22.206+00,412316860482,14
2011-02-15 18:15:23.206+00,412316860483,14
2011-02-15 18:15:24.206+00,412316860484,14
2011-02-15 18:15:25.206+00,412316860485,14
2011-02-15 18:15:26.206+00,412316860486,14
2011-02-15 18:15:27.206+00,412316860487,14
2011-02-15 18:15:28.206+00,412316860488,14
2011-02-15 18:15:29.206+00,412316860489,14
2011-02-15 18:15:30.206+00,412316860490,14
2011-02-15 18:15:31.206+00,412316860491,14
2011-02-15 18:15:32.206+00,412316860492,14
2011-02-15 18:15:33.206+00,412316860493,14
2011-02-15 18:15:34.206+00,412316860494,14
2011-02-15 18:15:35.206+00,412316860495,14
2011-02-15 18:15:36.206+00,412316860496,14
2011-02-15 18:15:37.206+00,412316860497,14
2011-02-15 18:15:38.206+00,412316860498,14
2011-02-15 18:15:39.206+00,412316860499,14
2011-02-15 18:15:40.206+00,412316860500,14
2011-02-15 18:15:41.206+00,412316860501,14
2011-05-13 06:44:13.699+00,549755813974,14
2011-10-07 10:30:17.329+00,687194767447,14
2011-10-07 10:30:18.329+00,687194767448,14
2011-10-07 10:30:19.329+00,687194767449,14
2011-10-07 10:30:20.329+00,687194767450,14
2011-10-07 10:30:21.329+00,687194767451,14
2011-10-07 10:30:22.329+00,687194767452,14
2011-10-07 10:30:23.329+00,687194767453,14
2011-10-07 10:30:24.329+00,687194767454,14
2011-10-07 10:30:25.329+00,687194767455,14
2011-10-07 10:30:26.329+00,687194767456,14
2011-10-07 10:30:27.329+00,687194767457,14
2011-10-07 10:30:28.329+00,687194767458,14
2011-10-07 10:30:29.329+00,687194767459,14
2011-10-07 10:30:30.329+00,687194767460,14
2011-10-07 10:30:31.329+00,687194767461,14
2011-10-07 10:30:32.329+00,687194767462,14
2011-10-07 10:30:33.329+00,687194767463,14
2011-10-07 10:30:34.329+00,687194767464,14
2011-10-07 10:30:35.329+00,687194767465,14
2011-07-16 19:04:37.294+00,618475290730,14
2011-07-16 19:04:38.294+00,618475290731,14
2011-07-16 19:04:39.294+00,618475290732,14
2011-07-16 19:04:40.294+00,618475290733,14
2011-07-16 19:04:41.294+00,618475290734,14
2011-07-16 19:04:42.294+00,618475290735,14
2010-03-21 02:54:23.092+00,68719476848,14
2010-03-21 02:54:24.092+00,68719476849,14
2010-03-21 02:54:25.092+00,68719476850,14
2010-03-21 02:54:26.092+00,68719476851,14
2010-03-21 02:54:27.092+00,68719476852,14
2010-03-21 02:54:28.092+00,68719476853,14
2010-03-21 02:54:29.092+00,68719476854,14
2010-03-21 02:54:30.092+00,68719476855,14
2010-03-21 02:54:31.092+00,68719476856,14
2010-03-21 02:54:32.092+00,68719476857,14
2010-03-21 02:54:33.092+00,68719476858,14
2010-03-21 02:54:34.092+00,68719476859,14
2010-03-21 02:54:35.092+00,68719476860,14
2010-03-21 02:54:36.092+00,68719476861,14
2010-03-21 02:54:37.092+00,68719476862,14
2010-03-21 02:54:38.092+00,68719476863,14
2010-12-03 04:20:06.34+00,343597383808,14
2010-12-03 04:20:07.34+00,343597383809,14
2010-12-03 04:20:08.34+00,343597383810,14
2010-12-03 04:20:09.34+00,343597383811,14
2010-12-03 04:20:10.34+00,343597383812,14
2010-12-03 04:20:11.34+00,343597383813,14
2010-12-03 04:20:12.34+00,343597383814,14
2010-12-03 04:20:13.34+00,343597383815,14
2010-12-03 04:20:14.34+00,343597383816,14
2010-12-03 04:20:15.34+00,343597383817,14
2010-12-03 04:20:16.34+00,343597383818,14
2010-12-03 04:20:17.34+00,343597383819,14
2010-12-03 04:20:18.34+00,343597383820,14
2010-12-03 04:20:19.34+00,343597383821,14
2010-12-03 04:20:20.34+00,343597383822,14
2010-12-03 04:20:21.34+00,343597383823,14
2010-12-03 04:20:22.34+00,343597383824,14
2010-12-03 04:20:23.34+00,343597383825,14
2010-12-03 04:20:24.34+00,343597383826,14
2010-12-03 04:20:25.34+00,343597383827,14
2012-01-12 00:16:59.151+00,824633720980,14
2012-01-12 00:17:00.151+00,824633720981,14
2012-01-12 00:17:01.151+00,824633720982,14
2012-01-12 00:17:02.151+00,824633720983,14
2012-01-12 00:17:03.151+00,824633720984,14
2012-01-12 00:17:04.151+00,824633720985,14
2012-01-12 00:17:05.151+00,824633720986,14
2012-01-12 00:17:06.151+00,824633720987,14
2012-01-12 00:17:07.151+00,824633720988,14
2012-01-12 00:17:08.151+00,824633720989,14
2012-01-12 00:17:09.151+00,824633720990,14
2012-01-12 00:17:10.151+00,824633720991,14
2012-01-12 00:17:11.151+00,824633720992,14
2012-01-12 00:17:12.151+00,824633720993,14
2012-01-12 00:17:13.151+00,824633720994,14
2012-01-12 00:17:14.151+00,824633720995,14
2012-01-12 00:17:15.151+00,824633720996,14
2012-01-12 00:17:16.151+00,824633720997,14
2012-01-12 00:17:17.151+00,824633720998,14
2012-03-10 14:42:12.201+00,893353197735,14
2012-03-10 14:42:13.201+00,893353197736,14
2012-03-10 14:42:14.201+00,893353197737,14
2012-03-10 14:42:15.201+00,893353197738,14
2012-03-10 14:42:16.201+00,893353197739,14
2012-03-10 14:42:17.201+00,893353197740,14
2012-03-10 14:42:18.201+00,893353197741,14
2012-03-10 14:42:19.201+00,893353197742,14
