s_store_name1|s_store_id1|d_week_seq1|sun_sales_ratio|mon_sales_ratio|tue_sales_ratio|wed_sales_ratio|thu_sales_ratio|fri_sales_ratio|sat_sales_ratio
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
able|AAAAAAAAACAAAAAA|5271|0.8715020673862938|0.9808670325977371|0.22586944694651728|0.23855027832739836|0.9007633956068165|1.0344040260115919|1.4120266292759804
