s_store_name1|s_store_id1|d_week_seq1|sun_sales1 / sun_sales2|mon_sales1 / mon_sales2|tue_sales1 / tue_sales2|wed_sales1 / wed_sales2|thu_sales1 / thu_sales2|fri_sales1 / fri_sales2|sat_sales1 / sat_sales2
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5271|0.35959496171894295|0.575245251513254|0.19909923901226897|0.2010747360798811|0.9258211535439257|0.5363701407107083|1.7399667537402042
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5272|0.8391524917934946|2.3925787340193327|0.8404554399775092|0.6331521739130433|0.9388860673776875|1.0498019241652519|0.6580715059588299
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ese|AAAAAAAAEAAAAAAA|5273|0.7611940298507462|0.9392292490118579|0.8009057655460721|0.5806689258877265|0.7099085742525327|0.6354152911659844|2.0169020606621904
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
ought|AAAAAAAABAAAAAAA|5274|0.9084362139917694|1.0783234546994072|1.2084179435111684|0.5116724530108943|0.4197901049475262|1.3203192781537394|1.6557523707282162
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5275|0.5043564030905803|0.8836200448765894|0.8568030447193149|1.0403157597970116|0.789334577114428|0.6418420333424432|0.42499999999999993
bar|AAAAAAAAKAAAAAAA|5276|0.6812274933458587|0.47900534409423057|0.7618940248027057|1.0870675644299976|1.0342027559055118|0.5413268901640995|2.4494662729956844
bar|AAAAAAAAKAAAAAAA|5276|0.6812274933458587|0.47900534409423057|0.7618940248027057|1.0870675644299976|1.0342027559055118|0.5413268901640995|2.4494662729956844
bar|AAAAAAAAKAAAAAAA|5276|0.6812274933458587|0.47900534409423057|0.7618940248027057|1.0870675644299976|1.0342027559055118|0.5413268901640995|2.4494662729956844
bar|AAAAAAAAKAAAAAAA|5276|0.6812274933458587|0.47900534409423057|0.7618940248027057|1.0870675644299976|1.0342027559055118|0.5413268901640995|2.4494662729956844
