s_store_name1|s_store_id1|d_week_seq1|sun_sales_ratio|mon_sales_ratio|tue_sales_ratio|wed_sales_ratio|thu_sales_ratio|fri_sales_ratio|sat_sales_ratio
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
able|AAAAAAAAACAAAAAA|5271|0.8297201463409137|0.5771193720379147|0.1878002765925905|0.20919381414119972|0.9406841925483853|0.7313762234211708|0.9091453553579315
